Date,Price
7/20/2018,"Rp655,000.00"
7/21/2018,"Rp660,000.00"
7/23/2018,"Rp660,000.00"
7/24/2018,"Rp656,000.00"
7/25/2018,"Rp656,000.00"
7/26/2018,"Rp662,000.00"
7/27/2018,"Rp659,000.00"
7/28/2018,"Rp660,000.00"
7/30/2018,"Rp659,000.00"
7/31/2018,"Rp654,000.00"
8/1/2018,"Rp656,000.00"
8/2/2018,"Rp654,000.00"
8/3/2018,"Rp651,000.00"
8/6/2018,"Rp654,000.00"
8/7/2018,"Rp652,000.00"
8/7/2018,"Rp660,000.00"
8/8/2018,"Rp653,000.00"
8/9/2018,"Rp651,000.00"
8/10/2018,"Rp650,000.00"
8/11/2018,"Rp650,000.00"
8/13/2018,"Rp650,000.00"
8/14/2018,"Rp649,000.00"
8/15/2018,"Rp649,000.00"
8/16/2018,"Rp645,000.00"
8/20/2018,"Rp648,000.00"
8/21/2018,"Rp649,000.00"
8/23/2018,"Rp650,000.00"
8/24/2018,"Rp648,000.00"
8/25/2018,"Rp657,000.00"
8/27/2018,"Rp654,000.00"
8/28/2018,"Rp655,000.00"
8/29/2018,"Rp652,000.00"
8/30/2018,"Rp655,000.00"
8/31/2018,"Rp652,000.00"
9/1/2018,"Rp654,000.00"
9/3/2018,"Rp654,000.00"
9/4/2018,"Rp656,000.00"
9/5/2018,"Rp655,000.00"
9/6/2018,"Rp661,000.00"
9/7/2018,"Rp662,000.00"
9/8/2018,"Rp659,000.00"
9/10/2018,"Rp659,000.00"
9/11/2018,"Rp659,000.00"
9/12/2018,"Rp662,000.00"
9/13/2018,"Rp667,000.00"
9/14/2018,"Rp663,000.00"
9/15/2018,"Rp661,000.00"
9/17/2018,"Rp661,000.00"
9/18/2018,"Rp664,000.00"
9/19/2018,"Rp666,000.00"
9/20/2018,"Rp668,000.00"
9/21/2018,"Rp668,000.00"
9/22/2018,"Rp665,000.00"
9/24/2018,"Rp663,000.00"
9/25/2018,"Rp666,000.00"
9/26/2018,"Rp667,000.00"
9/27/2018,"Rp666,000.00"
9/28/2018,"Rp660,000.00"
9/29/2018,"Rp663,000.00"
10/1/2018,"Rp663,000.00"
10/1/2018,"Rp663,000.00"
10/2/2018,"Rp662,000.00"
10/2/2018,"Rp662,000.00"
10/3/2018,"Rp670,000.00"
10/4/2018,"Rp670,000.00"
10/5/2018,"Rp671,000.00"
10/6/2018,"Rp676,000.00"
10/8/2018,"Rp675,000.00"
10/9/2018,"Rp668,000.00"
10/10/2018,"Rp669,000.00"
10/11/2018,"Rp669,000.00"
10/11/2018,"Rp669,000.00"
10/12/2018,"Rp680,000.00"
10/13/2018,"Rp676,000.00"
10/15/2018,"Rp677,000.00"
10/16/2018,"Rp681,000.00"
10/17/2018,"Rp679,000.00"
10/17/2018,"Rp679,000.00"
10/18/2018,"Rp676,000.00"
10/19/2018,"Rp678,000.00"
10/19/2018,"Rp678,000.00"
10/20/2018,"Rp680,000.00"
10/22/2018,"Rp680,000.00"
10/23/2018,"Rp677,000.00"
10/24/2018,"Rp682,000.00"
10/24/2018,"Rp682,000.00"
10/25/2018,"Rp682,000.00"
10/26/2018,"Rp681,000.00"
10/27/2018,"Rp682,000.00"
10/29/2018,"Rp682,000.00"
10/30/2018,"Rp681,000.00"
10/31/2018,"Rp678,000.00"
11/1/2018,"Rp675,000.00"
11/2/2018,"Rp681,000.00"
11/3/2018,"Rp678,000.00"
11/5/2018,"Rp678,000.00"
11/6/2018,"Rp673,000.00"
11/7/2018,"Rp670,000.00"
11/8/2018,"Rp665,000.00"
11/9/2018,"Rp662,000.00"
11/10/2018,"Rp660,000.00"
11/12/2018,"Rp659,000.00"
11/13/2018,"Rp660,000.00"
11/14/2018,"Rp663,000.00"
11/14/2018,"Rp663,000.00"
11/15/2018,"Rp663,000.00"
11/15/2018,"Rp662,000.00"
11/16/2018,"Rp664,000.00"
11/17/2018,"Rp662,000.00"
11/19/2018,"Rp662,000.00"
11/19/2018,"Rp662,000.00"
11/19/2018,"Rp662,000.00"
11/21/2018,"Rp662,000.00"
11/21/2018,"Rp662,000.00"
11/22/2018,"Rp665,000.00"
11/23/2018,"Rp665,000.00"
11/24/2018,"Rp662,000.00"
11/26/2018,"Rp662,000.00"
11/27/2018,"Rp661,000.00"
11/28/2018,"Rp657,500.00"
11/29/2018,"Rp661,000.00"
11/30/2018,"Rp659,000.00"
12/1/2018,"Rp657,000.00"
12/3/2018,"Rp655,000.00"
12/4/2018,"Rp656,500.00"
12/5/2018,"Rp660,000.00"
12/6/2018,"Rp662,000.00"
12/7/2018,"Rp665,000.00"
12/8/2018,"Rp668,500.00"
12/10/2018,"Rp669,000.00"
12/11/2018,"Rp666,000.00"
12/12/2018,"Rp668,000.00"
12/13/2018,"Rp668,000.00"
12/14/2018,"Rp665,000.00"
12/15/2018,"Rp664,000.00"
12/17/2018,"Rp664,000.00"
12/18/2018,"Rp668,000.00"
12/19/2018,"Rp667,000.00"
12/20/2018,"Rp662,000.00"
12/21/2018,"Rp669,000.00"
12/22/2018,"Rp666,000.00"
12/26/2018,"Rp671,000.00"
12/27/2018,"Rp674,000.00"
12/28/2018,"Rp674,000.00"
12/29/2018,"Rp676,000.00"
12/31/2018,"Rp676,000.00"
1/2/2019,"Rp674,000.00"
1/3/2019,"Rp676,000.00"
1/4/2019,"Rp681,000.00"
1/5/2019,"Rp673,000.00"
1/7/2019,"Rp673,000.00"
1/8/2019,"Rp669,000.00"
1/9/2019,"Rp666,000.00"
1/10/2019,"Rp671,000.00"
1/11/2019,"Rp669,000.00"
1/12/2019,"Rp669,000.00"
1/14/2019,"Rp669,000.00"
1/15/2019,"Rp669,000.00"
1/16/2019,"Rp670,000.00"
1/17/2019,"Rp672,000.00"
1/18/2019,"Rp672,000.00"
1/21/2019,"Rp670,000.00"
1/22/2019,"Rp669,000.00"
1/23/2019,"Rp671,000.00"
1/24/2019,"Rp669,000.00"
1/25/2019,"Rp667,000.00"
1/26/2019,"Rp677,000.00"
1/28/2019,"Rp675,000.00"
1/29/2019,"Rp672,000.00"
1/30/2019,"Rp676,000.00"
1/31/2019,"Rp680,000.00"
2/1/2019,"Rp679,000.00"
2/2/2019,"Rp675,000.00"
2/4/2019,"Rp675,000.00"
2/6/2019,"Rp675,000.00"
2/7/2019,"Rp672,000.00"
2/8/2019,"Rp674,000.00"
2/9/2019,"Rp675,000.00"
2/11/2019,"Rp675,000.00"
2/12/2019,"Rp673,000.00"
2/13/2019,"Rp676,000.00"
2/14/2019,"Rp673,000.00"
2/15/2019,"Rp677,000.00"
2/16/2019,"Rp681,000.00"
2/18/2019,"Rp680,000.00"
2/19/2019,"Rp683,000.00"
2/20/2019,"Rp689,000.00"
2/21/2019,"Rp686,000.00"
2/22/2019,"Rp682,000.00"
2/23/2019,"Rp684,000.00"
2/25/2019,"Rp683,000.00"
2/26/2019,"Rp680,000.00"
2/27/2019,"Rp679,000.00"
2/28/2019,"Rp674,000.00"
3/1/2019,"Rp673,000.00"
3/2/2019,"Rp669,000.00"
3/4/2019,"Rp665,500.00"
3/5/2019,"Rp665,000.00"
3/6/2019,"Rp665,500.00"
3/7/2019,"Rp665,500.00"
3/8/2019,"Rp664,500.00"
3/9/2019,"Rp669,000.00"
3/11/2019,"Rp672,500.00"
3/12/2019,"Rp674,000.00"
3/13/2019,"Rp679,000.00"
3/14/2019,"Rp680,000.00"
3/15/2019,"Rp675,000.00"
3/16/2019,"Rp680,000.00"
3/18/2019,"Rp678,500.00"
3/19/2019,"Rp675,500.00"
3/20/2019,"Rp676,500.00"
3/21/2019,"Rp680,000.00"
3/22/2019,"Rp672,000.00"
3/23/2019,"Rp676,000.00"
3/25/2019,"Rp675,000.00"
3/26/2019,"Rp681,000.00"
3/27/2019,"Rp676,000.00"
3/28/2019,"Rp674,000.00"
3/29/2019,"Rp669,000.00"
4/1/2019,"Rp669,000.00"
4/2/2019,"Rp669,000.00"
4/4/2019,"Rp670,000.00"
4/5/2019,"Rp669,500.00"
4/6/2019,"Rp669,500.00"
4/8/2019,"Rp669,500.00"
4/9/2019,"Rp671,000.00"
4/10/2019,"Rp672,500.00"
4/11/2019,"Rp673,500.00"
4/12/2019,"Rp669,000.00"
4/13/2019,"Rp668,500.00"
4/15/2019,"Rp669,000.00"
4/16/2019,"Rp666,500.00"
4/18/2019,"Rp665,000.00"
4/19/2019,"Rp665,000.00"
4/20/2019,"Rp665,000.00"
4/21/2019,"Rp665,000.00"
4/22/2019,"Rp665,000.00"
4/23/2019,"Rp665,000.00"
4/24/2019,"Rp665,000.00"
4/25/2019,"Rp667,000.00"
4/26/2019,"Rp670,000.00"
4/27/2019,"Rp673,500.00"
4/29/2019,"Rp673,000.00"
4/30/2019,"Rp670,500.00"
5/1/2019,"Rp673,000.00"
5/2/2019,"Rp670,000.00"
5/3/2019,"Rp669,000.00"
5/4/2019,"Rp674,000.00"
5/6/2019,"Rp673,000.00"
5/7/2019,"Rp674,000.00"
5/8/2019,"Rp674,500.00"
5/9/2019,"Rp671,000.00"
5/10/2019,"Rp673,000.00"
5/11/2019,"Rp673,500.00"
5/13/2019,"Rp673,500.00"
5/14/2019,"Rp678,000.00"
5/15/2019,"Rp678,000.00"
5/16/2019,"Rp678,000.00"
5/17/2019,"Rp674,000.00"
5/18/2019,"Rp672,000.00"
5/20/2019,"Rp672,000.00"
5/21/2019,"Rp672,000.00"
5/22/2019,"Rp671,000.00"
5/23/2019,"Rp671,000.00"
5/24/2019,"Rp675,000.00"
5/27/2019,"Rp674,000.00"
5/28/2019,"Rp671,000.00"
5/29/2019,"Rp670,000.00"
5/31/2019,"Rp675,000.00"
6/10/2019,"Rp690,000.00"
6/11/2019,"Rp682,000.00"
6/12/2019,"Rp682,000.00"
6/13/2019,"Rp684,000.00"
6/14/2019,"Rp690,000.00"
6/15/2019,"Rp690,000.00"
6/17/2019,"Rp688,000.00"
6/18/2019,"Rp691,000.00"
6/19/2019,"Rp693,000.00"
6/20/2019,"Rp703,000.00"
6/21/2019,"Rp711,000.00"
6/21/2019,"Rp716,000.00"
6/22/2019,"Rp708,000.00"
6/24/2019,"Rp711,500.00"
6/25/2019,"Rp722,000.00"
6/26/2019,"Rp718,000.00"
6/27/2019,"Rp716,000.00"
6/28/2019,"Rp720,000.00"
6/30/2019,"Rp714,000.00"
7/1/2019,"Rp708,000.00"
7/2/2019,"Rp703,000.00"
7/3/2019,"Rp723,000.00"
7/4/2019,"Rp720,000.00"
7/5/2019,"Rp718,000.00"
7/6/2019,"Rp710,000.00"
7/8/2019,"Rp709,000.00"
7/9/2019,"Rp708,000.00"
7/10/2019,"Rp708,000.00"
7/11/2019,"Rp720,000.00"
7/12/2019,"Rp710,000.00"
7/13/2019,"Rp715,000.00"
7/15/2019,"Rp715,000.00"
7/16/2019,"Rp711,000.00"
7/17/2019,"Rp706,000.00"
7/18/2019,"Rp714,000.00"
7/19/2019,"Rp723,000.00"
7/21/2019,"Rp712,000.00"
7/22/2019,"Rp713,000.00"
7/23/2019,"Rp714,000.00"
7/24/2019,"Rp712,000.00"
7/25/2019,"Rp717,000.00"
7/26/2019,"Rp711,000.00"
7/27/2019,"Rp713,000.00"
7/28/2019,"Rp713,000.00"
7/29/2019,"Rp714,000.00"
7/30/2019,"Rp716,000.00"
7/31/2019,"Rp720,000.00"
8/1/2019,"Rp711,500.00"
8/2/2019,"Rp726,000.00"
8/3/2019,"Rp731,000.00"
8/5/2019,"Rp733,000.00"
8/6/2019,"Rp748,000.00"
8/7/2019,"Rp755,000.00"
8/8/2019,"Rp762,000.00"
8/9/2019,"Rp761,000.00"
8/10/2019,"Rp756,000.00"
8/12/2019,"Rp758,000.00"
8/13/2019,"Rp764,000.00"
8/14/2019,"Rp763,000.00"
8/15/2019,"Rp768,000.00"
8/16/2019,"Rp775,000.00"
8/17/2019,"Rp768,000.00"
8/18/2019,"Rp768,000.00"
8/19/2019,"Rp766,000.00"
8/20/2019,"Rp758,000.00"
8/21/2019,"Rp765,000.00"
8/22/2019,"Rp764,000.00"
8/23/2019,"Rp760,000.00"
8/24/2019,"Rp774,000.00"
8/26/2019,"Rp783,000.00"
8/27/2019,"Rp775,500.00"
8/28/2019,"Rp781,000.00"
8/29/2019,"Rp780,000.00"
8/30/2019,"Rp775,000.00"
8/31/2019,"Rp772,000.00"
9/2/2019,"Rp777,000.00"
9/3/2019,"Rp774,000.00"
9/4/2019,"Rp784,000.00"
9/5/2019,"Rp784,000.00"
9/6/2019,"Rp774,000.00"
9/7/2019,"Rp768,000.00"
9/8/2019,"Rp768,000.00"
9/9/2019,"Rp767,000.00"
9/10/2019,"Rp763,000.00"
9/11/2019,"Rp760,000.00"
9/12/2019,"Rp761,000.00"
9/13/2019,"Rp762,000.00"
9/14/2019,"Rp754,000.00"
9/16/2019,"Rp762,000.00"
9/17/2019,"Rp762,000.00"
9/18/2019,"Rp766,000.00"
9/19/2019,"Rp761,000.00"
9/20/2019,"Rp765,000.00"
9/21/2019,"Rp772,000.00"
9/23/2019,"Rp771,000.00"
9/24/2019,"Rp774,000.00"
9/25/2019,"Rp778,000.00"
9/26/2019,"Rp771,000.00"
9/27/2019,"Rp771,000.00"
9/28/2019,"Rp770,000.00"
9/29/2019,"Rp770,000.00"
9/30/2019,"Rp770,000.00"
10/1/2019,"Rp760,000.00"
10/2/2019,"Rp764,000.00"
10/3/2019,"Rp771,000.00"
10/4/2019,"Rp773,000.00"
10/5/2019,"Rp770,000.00"
10/6/2019,"Rp770,000.00"
10/7/2019,"Rp770,000.00"
10/8/2019,"Rp765,000.00"
10/9/2019,"Rp771,000.00"
10/10/2019,"Rp775,000.00"
10/11/2019,"Rp767,000.00"
10/12/2019,"Rp765,000.00"
10/13/2019,"Rp765,000.00"
10/14/2019,"Rp763,000.00"
10/15/2019,"Rp765,000.00"
10/16/2019,"Rp761,000.00"
10/17/2019,"Rp767,000.00"
10/18/2019,"Rp767,000.00"
10/19/2019,"Rp765,000.00"
10/20/2019,"Rp765,000.00"
10/21/2019,"Rp765,000.00"
10/22/2019,"Rp761,000.00"
10/23/2019,"Rp760,000.00"
10/24/2019,"Rp761,000.00"
10/25/2019,"Rp763,000.00"
10/26/2019,"Rp766,000.00"
10/27/2019,"Rp766,000.00"
10/28/2019,"Rp766,000.00"
10/29/2019,"Rp761,000.00"
10/30/2019,"Rp760,000.00"
10/31/2019,"Rp764,000.00"
11/1/2019,"Rp773,000.00"
11/2/2019,"Rp773,000.00"
11/3/2019,"Rp773,000.00"
11/4/2019,"Rp772,000.00"
11/5/2019,"Rp767,000.00"
11/6/2019,"Rp759,000.00"
11/7/2019,"Rp759,000.00"
11/8/2019,"Rp754,000.00"
11/9/2019,"Rp750,000.00"
11/11/2019,"Rp751,000.00"
11/12/2019,"Rp750,000.00"
11/13/2019,"Rp752,000.00"
11/14/2019,"Rp755,000.00"
11/15/2019,"Rp757,000.00"
11/16/2019,"Rp756,000.00"
11/17/2019,"Rp756,000.00"
11/18/2019,"Rp757,000.00"
11/19/2019,"Rp758,000.00"
11/20/2019,"Rp760,000.00"
11/21/2019,"Rp760,000.00"
11/22/2019,"Rp757,000.00"
11/23/2019,"Rp756,000.00"
11/24/2019,"Rp756,000.00"
11/25/2019,"Rp756,000.00"
11/26/2019,"Rp752,000.00"
11/27/2019,"Rp754,000.00"
11/27/2019,"Rp754,000.00"
11/28/2019,"Rp753,000.00"
11/28/2019,"Rp753,000.00"
11/29/2019,"Rp753,000.00"
11/30/2019,"Rp756,000.00"
12/2/2019,"Rp755,000.00"
12/3/2019,"Rp756,000.00"
12/4/2019,"Rp762,000.00"
12/5/2019,"Rp761,000.00"
12/6/2019,"Rp760,000.00"
12/7/2019,"Rp756,000.00"
12/8/2019,"Rp756,000.00"
12/9/2019,"Rp753,000.00"
12/10/2019,"Rp752,000.00"
12/11/2019,"Rp753,000.00"
12/12/2019,"Rp759,000.00"
12/13/2019,"Rp755,000.00"
12/14/2019,"Rp759,000.00"
12/15/2019,"Rp759,000.00"
12/16/2019,"Rp758,000.00"
12/17/2019,"Rp760,000.00"
12/18/2019,"Rp761,000.00"
12/19/2019,"Rp760,000.00"
12/20/2019,"Rp760,000.00"
12/21/2019,"Rp761,000.00"
12/23/2019,"Rp761,000.00"
12/26/2019,"Rp767,000.00"
12/27/2019,"Rp771,000.00"
12/30/2019,"Rp771,000.00"
12/31/2019,"Rp771,000.00"
1/2/2020,"Rp771,000.00"
1/3/2020,"Rp775,000.00"
1/4/2020,"Rp783,000.00"
1/6/2020,"Rp792,000.00"
1/7/2020,"Rp793,000.00"
1/8/2020,"Rp808,000.00"
1/9/2020,"Rp791,000.00"
1/10/2020,"Rp786,000.00"
1/11/2020,"Rp789,000.00"
1/13/2020,"Rp787,000.00"
1/14/2020,"Rp776,000.00"
1/15/2020,"Rp776,000.00"
1/16/2020,"Rp781,000.00"
1/17/2020,"Rp777,000.00"
1/18/2020,"Rp779,000.00"
1/20/2020,"Rp778,000.00"
1/21/2020,"Rp780,000.00"
1/22/2020,"Rp778,000.00"
1/23/2020,"Rp781,000.00"
1/24/2020,"Rp777,000.00"
1/27/2020,"Rp783,000.00"
1/28/2020,"Rp783,000.00"
1/29/2020,"Rp780,000.00"
1/30/2020,"Rp783,000.00"
1/31/2020,"Rp783,000.00"
2/1/2020,"Rp790,000.00"
2/2/2020,"Rp790,000.00"
2/3/2020,"Rp788,000.00"
2/4/2020,"Rp787,000.00"
2/5/2020,"Rp780,000.00"
2/6/2020,"Rp779,000.00"
2/7/2020,"Rp781,000.00"
2/10/2020,"Rp784,000.00"
2/11/2020,"Rp785,000.00"
2/12/2020,"Rp783,000.00"
2/13/2020,"Rp783,000.00"
2/14/2020,"Rp786,000.00"
2/15/2020,"Rp789,000.00"
2/16/2020,"Rp789,000.00"
2/17/2020,"Rp788,000.00"
2/18/2020,"Rp788,000.00"
2/19/2020,"Rp792,000.00"
2/20/2020,"Rp797,000.00"
2/21/2020,"Rp802,000.00"
2/22/2020,"Rp813,000.00"
2/23/2020,"Rp813,000.00"
2/24/2020,"Rp818,000.00"
2/24/2020,"Rp828,000.00"
2/25/2020,"Rp818,000.00"
2/26/2020,"Rp817,000.00"
2/27/2020,"Rp822,000.00"
2/28/2020,"Rp825,000.00"
2/29/2020,"Rp815,000.00"
3/1/2020,"Rp815,000.00"
3/2/2020,"Rp819,000.00"
3/3/2020,"Rp824,000.00"
3/4/2020,"Rp836,000.00"
3/5/2020,"Rp831,000.00"
3/6/2020,"Rp846,000.00"
3/7/2020,"Rp851,000.00"
3/9/2020,"Rp860,000.00"
3/10/2020,"Rp851,000.00"
3/11/2020,"Rp848,000.00"
3/12/2020,"Rp840,000.00"
3/13/2020,"Rp821,000.00"
3/14/2020,"Rp818,000.00"
3/15/2020,"Rp818,000.00"
3/16/2020,"Rp828,000.00"
3/17/2020,"Rp810,000.00"
3/18/2020,"Rp835,000.00"
3/19/2020,"Rp823,000.00"
3/20/2020,"Rp833,000.00"
3/20/2020,"Rp868,000.00"
3/21/2020,"Rp879,000.00"
3/22/2020,"Rp879,000.00"
3/23/2020,"Rp870,000.00"
3/23/2020,"Rp900,000.00"
3/24/2020,"Rp928,000.00"
3/26/2020,"Rp933,000.00"
3/27/2020,"Rp933,000.00"
3/30/2020,"Rp935,000.00"
3/31/2020,"Rp933,000.00"
4/1/2020,"Rp920,000.00"
4/2/2020,"Rp927,000.00"
4/3/2020,"Rp953,000.00"
4/4/2020,"Rp943,000.00"
4/6/2020,"Rp940,000.00"
4/7/2020,"Rp972,000.00"
4/8/2020,"Rp955,000.00"
4/9/2020,"Rp947,000.00"
4/11/2020,"Rp960,000.00"
4/13/2020,"Rp961,000.00"
4/14/2020,"Rp957,000.00"
4/15/2020,"Rp952,000.00"
4/16/2020,"Rp948,000.00"
4/17/2020,"Rp951,000.00"
4/18/2020,"Rp936,000.00"
4/20/2020,"Rp926,000.00"
4/21/2020,"Rp933,000.00"
4/22/2020,"Rp937,000.00"
4/23/2020,"Rp943,000.00"
4/24/2020,"Rp953,000.00"
4/25/2020,"Rp952,000.00"
4/27/2020,"Rp948,000.00"
4/28/2020,"Rp944,000.00"
4/29/2020,"Rp937,000.00"
4/30/2020,"Rp937,000.00"
5/2/2020,"Rp925,000.00"
5/4/2020,"Rp923,000.00"
5/5/2020,"Rp922,000.00"
5/6/2020,"Rp922,000.00"
5/8/2020,"Rp927,000.00"
5/9/2020,"Rp920,000.00"
5/11/2020,"Rp920,000.00"
5/12/2020,"Rp912,000.00"
5/13/2020,"Rp917,000.00"
5/14/2020,"Rp919,000.00"
5/15/2020,"Rp926,000.00"
5/16/2020,"Rp928,000.00"
5/18/2020,"Rp934,000.00"
5/19/2020,"Rp924,000.00"
5/20/2020,"Rp926,000.00"
5/22/2020,"Rp916,000.00"
5/26/2020,"Rp917,000.00"
5/27/2020,"Rp909,000.00"
5/28/2020,"Rp908,000.00"
5/29/2020,"Rp913,000.00"
5/30/2020,"Rp914,000.00"
6/2/2020,"Rp920,000.00"
6/3/2020,"Rp904,000.00"
6/4/2020,"Rp887,000.00"
6/5/2020,"Rp888,000.00"
6/6/2020,"Rp876,000.00"
6/8/2020,"Rp876,000.00"
6/9/2020,"Rp875,000.00"
6/10/2020,"Rp881,000.00"
6/11/2020,"Rp893,000.00"
6/12/2020,"Rp886,000.00"
6/13/2020,"Rp900,000.00"
6/15/2020,"Rp902,000.00"
6/16/2020,"Rp898,000.00"
6/17/2020,"Rp895,000.00"
6/18/2020,"Rp900,000.00"
6/19/2020,"Rp895,000.00"
6/20/2020,"Rp905,000.00"
6/21/2020,"Rp905,000.00"
6/22/2020,"Rp907,000.00"
6/23/2020,"Rp908,000.00"
6/24/2020,"Rp916,000.00"
6/25/2020,"Rp907,000.00"
6/26/2020,"Rp910,000.00"
6/27/2020,"Rp912,000.00"
6/28/2020,"Rp912,000.00"
6/29/2020,"Rp911,000.00"
6/30/2020,"Rp918,000.00"
7/1/2020,"Rp919,000.00"
7/2/2020,"Rp915,000.00"
7/3/2020,"Rp928,000.00"
7/4/2020,"Rp930,000.00"
7/5/2020,"Rp930,000.00"
7/6/2020,"Rp931,000.00"
7/7/2020,"Rp934,000.00"
7/8/2020,"Rp934,000.00"
7/9/2020,"Rp940,000.00"
7/10/2020,"Rp937,000.00"
7/11/2020,"Rp937,000.00"
7/13/2020,"Rp938,000.00"
7/14/2020,"Rp938,000.00"
7/15/2020,"Rp942,000.00"
7/16/2020,"Rp949,000.00"
7/17/2020,"Rp944,000.00"
7/18/2020,"Rp956,000.00"
7/19/2020,"Rp956,000.00"
7/20/2020,"Rp956,000.00"
7/21/2020,"Rp963,000.00"
7/22/2020,"Rp982,000.00"
7/23/2020,"Rp977,000.00"
7/24/2020,"Rp984,000.00"
7/25/2020,"Rp989,000.00"
7/26/2020,"Rp989,000.00"
7/27/2020,"Rp997,000.00"
7/28/2020,"Rp1,022,000.00"
7/28/2020,"Rp1,013,000.00"
7/29/2020,"Rp1,013,000.00"
7/30/2020,"Rp1,016,000.00"
8/1/2020,"Rp1,028,000.00"
8/3/2020,"Rp1,028,000.00"
8/4/2020,"Rp1,029,000.00"
8/5/2020,"Rp1,048,000.00"
8/6/2020,"Rp1,054,000.00"
8/7/2020,"Rp1,065,000.00"
8/8/2020,"Rp1,055,000.00"
8/9/2020,"Rp1,055,000.00"
8/10/2020,"Rp1,054,000.00"
8/11/2020,"Rp1,056,000.00"
8/12/2020,"Rp1,026,000.00"
8/13/2020,"Rp1,028,000.00"
8/14/2020,"Rp1,040,000.00"
8/15/2020,"Rp1,035,000.00"
8/16/2020,"Rp1,035,000.00"
8/17/2020,"Rp1,030,000.00"
8/18/2020,"Rp1,050,000.00"
8/19/2020,"Rp1,058,000.00"
8/20/2020,"Rp1,030,000.00"
8/21/2020,"Rp1,031,000.00"
8/22/2020,"Rp1,027,000.00"
8/23/2020,"Rp1,027,000.00"
8/24/2020,"Rp1,023,000.00"
8/25/2020,"Rp1,021,000.00"
8/26/2020,"Rp1,011,000.00"
8/27/2020,"Rp1,019,000.00"
8/28/2020,"Rp1,012,000.00"
8/29/2020,"Rp1,027,000.00"
8/30/2020,"Rp1,027,000.00"
8/31/2020,"Rp1,030,000.00"
9/1/2020,"Rp1,020,000.00"
9/1/2020,"Rp1,026,000.00"
9/2/2020,"Rp1,024,000.00"
9/3/2020,"Rp1,024,000.00"
9/4/2020,"Rp1,021,000.00"
9/5/2020,"Rp1,020,000.00"
9/6/2020,"Rp1,020,000.00"
9/7/2020,"Rp1,020,000.00"
9/8/2020,"Rp1,015,000.00"
9/9/2020,"Rp1,017,000.00"
9/10/2020,"Rp1,027,000.00"
9/11/2020,"Rp1,028,000.00"
9/12/2020,"Rp1,031,000.00"
9/13/2020,"Rp1,031,000.00"
9/14/2020,"Rp1,031,000.00"
9/15/2020,"Rp1,037,000.00"
9/16/2020,"Rp1,030,000.00"
9/17/2020,"Rp1,030,000.00"
9/18/2020,"Rp1,030,000.00"
9/19/2020,"Rp1,023,000.00"
9/20/2020,"Rp1,023,000.00"
9/21/2020,"Rp1,024,000.00"
9/22/2020,"Rp1,009,000.00"
9/23/2020,"Rp1,007,000.00"
9/23/2020,"Rp1,007,000.00"
9/24/2020,"Rp1,002,000.00"
9/25/2020,"Rp1,009,000.00"
9/26/2020,"Rp1,006,000.00"
9/27/2020,"Rp1,006,000.00"
9/28/2020,"Rp1,006,000.00"
9/29/2020,"Rp1,014,000.00"
9/30/2020,"Rp1,016,000.00"
10/1/2020,"Rp1,013,000.00"
10/2/2020,"Rp1,015,000.00"
10/3/2020,"Rp1,014,000.00"
10/4/2020,"Rp1,014,000.00"
10/5/2020,"Rp1,015,000.00"
10/6/2020,"Rp1,017,000.00"
10/7/2020,"Rp999,000.00"
10/8/2020,"Rp1,004,000.00"
10/9/2020,"Rp1,007,000.00"
10/10/2020,"Rp1,019,000.00"
10/11/2020,"Rp1,019,000.00"
10/12/2020,"Rp1,017,000.00"
10/13/2020,"Rp1,015,000.00"
10/14/2020,"Rp1,007,000.00"
10/15/2020,"Rp1,009,000.00"
10/16/2020,"Rp1,011,000.00"
10/17/2020,"Rp1,008,000.00"
10/18/2020,"Rp1,008,000.00"
10/19/2020,"Rp1,008,000.00"
10/20/2020,"Rp1,008,000.00"
10/21/2020,"Rp1,012,000.00"
10/22/2020,"Rp1,011,000.00"
10/23/2020,"Rp1,007,000.00"
10/24/2020,"Rp1,008,000.00"
10/25/2020,"Rp1,008,000.00"
10/26/2020,"Rp1,007,000.00"
10/27/2020,"Rp1,007,000.00"
10/28/2020,"Rp1,007,000.00"
10/29/2020,"Rp995,000.00"
10/30/2020,"Rp992,000.00"
10/31/2020,"Rp996,000.00"
11/1/2020,"Rp996,000.00"
11/2/2020,"Rp994,000.00"
11/3/2020,"Rp1,004,000.00"
11/4/2020,"Rp1,004,000.00"
11/5/2020,"Rp1,000,000.00"
11/6/2020,"Rp1,009,000.00"
11/7/2020,"Rp1,004,000.00"
11/8/2020,"Rp1,004,000.00"
11/9/2020,"Rp1,006,000.00"
11/10/2020,"Rp972,000.00"
11/11/2020,"Rp970,000.00"
11/12/2020,"Rp968,000.00"
11/13/2020,"Rp978,000.00"
11/14/2020,"Rp985,000.00"
11/15/2020,"Rp985,000.00"
11/16/2020,"Rp985,000.00"
11/17/2020,"Rp980,000.00"
11/18/2020,"Rp975,000.00"
11/19/2020,"Rp973,000.00"
11/20/2020,"Rp973,000.00"
11/21/2020,"Rp977,000.00"
11/22/2020,"Rp977,000.00"
11/23/2020,"Rp977,000.00"
11/24/2020,"Rp961,000.00"
11/25/2020,"Rp953,000.00"
11/26/2020,"Rp953,000.00"
11/27/2020,"Rp951,000.00"
11/28/2020,"Rp942,000.00"
11/29/2020,"Rp942,000.00"
11/30/2020,"Rp942,000.00"
